review_id,order_id,category,review_score,sentiment,theme,summary_en
c330f4e722e633eeb0321c2171f51eae,e1a9a4e68f9e918e0b27952d64dc51f8,kitchen_dining_laundry_garden_furniture,3,negative,delivery,Product arrived damaged with crushed box despite proper packaging.
96816b35fec9baab52ad6ae214ef0dc7,0ed4f17967e8f572b0d7523d705aeabd,books_imported,3,positive,delivery,Good experience. Shipping delayed but responsive customer service via Facebook.
96816b35fec9baab52ad6ae214ef0dc7,0ed4f17967e8f572b0d7523d705aeabd,books_imported,3,positive,customer_service,Good experience. Shipping delayed but responsive customer service via Facebook.
96816b35fec9baab52ad6ae214ef0dc7,0ed4f17967e8f572b0d7523d705aeabd,books_imported,3,positive,praise,Good experience. Shipping delayed but responsive customer service via Facebook.
ad0de1dda4fa03e8efb68c481b31ebf8,2ef4a11b6e24fdfbb43b92cb5f95edff,arts_and_craftmanship,3,negative,product_quality,Crimper tool does not work properly. Fails to crimp materials as intended.
ad0de1dda4fa03e8efb68c481b31ebf8,2ef4a11b6e24fdfbb43b92cb5f95edff,arts_and_craftmanship,3,negative,not_as_described,Crimper tool does not work properly. Fails to crimp materials as intended.
ca471789bcff72e56c7b6fb2a3b2a350,3ece0cf2cf0883cbd70a586e3174ad1d,fashion_male_clothing,3,negative,delivery,Product arrived early but wrong item received. Waiting for resolution.
ca471789bcff72e56c7b6fb2a3b2a350,3ece0cf2cf0883cbd70a586e3174ad1d,fashion_male_clothing,3,negative,wrong_or_missing_item,Product arrived early but wrong item received. Waiting for resolution.
ca471789bcff72e56c7b6fb2a3b2a350,3ece0cf2cf0883cbd70a586e3174ad1d,fashion_male_clothing,3,negative,customer_service,Product arrived early but wrong item received. Waiting for resolution.
2f16f71d7717735cc8bb02c213686a2e,7dbe7b520d00d04a3f695cd91e904980,market_place,3,negative,delivery,"Still waiting to receive the product, possibly delayed by postal service."
8b22d7eae94c7eb4874b03c1ca43fdc7,113a61c584df74eef5d2f6e449d2890e,audio,3,neutral,product_quality,Product has medium quality.
93255eaf81129d81e01fe868b88effb0,689d9b46b0376ea4ebaeac46ebd6fc18,construction_tools_lights,3,positive,not_as_described,Good product but smaller than expected online. Still recommends it.
93255eaf81129d81e01fe868b88effb0,689d9b46b0376ea4ebaeac46ebd6fc18,construction_tools_lights,3,positive,praise,Good product but smaller than expected online. Still recommends it.
0b203c48224f05538b45023809d2988f,923c0d198a67f5fa9216397a9cba2047,home_confort,3,neutral,delivery,Customer wants clarification on the correct delivery date.
f68f5647621b548ba77c40960c002ce2,b856177bc1f9aa86b04e068c301990ed,air_conditioning,3,neutral,not_as_described,Product differs from purchase but will still be useful.
4476f5d3809a28981182135f6e628c9b,1b4f6e77a7bfc8aaecb66219bac6b9eb,art,3,negative,not_as_described,Product material differs from description. Kept item due to difficult exchange process.
4476f5d3809a28981182135f6e628c9b,1b4f6e77a7bfc8aaecb66219bac6b9eb,art,3,negative,customer_service,Product material differs from description. Kept item due to difficult exchange process.
dec0b99187b9165d7d0b805085598c73,9892a9783f6e0c59081ffd81ba011353,home_construction,4,positive,praise,Customer satisfied with product appearance and quality.
dec0b99187b9165d7d0b805085598c73,9892a9783f6e0c59081ffd81ba011353,home_construction,4,positive,product_quality,Customer satisfied with product appearance and quality.
caec8f7dbd9a972270bc9972f617fa00,21996e7c744554c7c4fac8896bbdf0ea,arts_and_craftmanship,4,positive,delivery,Product received correctly and before scheduled date. Very satisfied.
caec8f7dbd9a972270bc9972f617fa00,21996e7c744554c7c4fac8896bbdf0ea,arts_and_craftmanship,4,positive,praise,Product received correctly and before scheduled date. Very satisfied.
38b57347a0c958b44cba2698726267b6,6fa25e5deedf726d264d6714ac4a8ab4,construction_tools_safety,4,neutral,product_quality,Installed at parents' house; concerned about gas leaks and product safety.
38b57347a0c958b44cba2698726267b6,6fa25e5deedf726d264d6714ac4a8ab4,construction_tools_safety,4,neutral,other,Installed at parents' house; concerned about gas leaks and product safety.
fb576c3799b8877480415f9b72d9c2ca,dc8a41c3b06bd915d57fcd0e89973744,signaling_and_security,4,positive,delivery,"Early delivery, product as described, but packaging lacked protection."
fb576c3799b8877480415f9b72d9c2ca,dc8a41c3b06bd915d57fcd0e89973744,signaling_and_security,4,positive,product_quality,"Early delivery, product as described, but packaging lacked protection."
fb576c3799b8877480415f9b72d9c2ca,dc8a41c3b06bd915d57fcd0e89973744,signaling_and_security,4,positive,praise,"Early delivery, product as described, but packaging lacked protection."
005a61bc59a417a49b978da5c594962a,8d04cc6c75bba21874268deda821055d,small_appliances,4,negative,delivery,"Slow delivery after payment, customer suggests optimization needed."
887b8f52dcbd462ea8b7027e5f9fa0b7,5b16bc6a09b0fc583a3b696a0e80396e,construction_tools_lights,4,negative,product_quality,"Good quality, fast delivery, but internal paint differs from website image."
887b8f52dcbd462ea8b7027e5f9fa0b7,5b16bc6a09b0fc583a3b696a0e80396e,construction_tools_lights,4,negative,not_as_described,"Good quality, fast delivery, but internal paint differs from website image."
887b8f52dcbd462ea8b7027e5f9fa0b7,5b16bc6a09b0fc583a3b696a0e80396e,construction_tools_lights,4,negative,delivery,"Good quality, fast delivery, but internal paint differs from website image."
b76dccccf931b39da7e711650a4cbd2d,c253cb678b5c3b8e8c9a13fc97d8e7f5,dvds_blu_ray,4,positive,delivery,Product arrived on time as expected.
b76dccccf931b39da7e711650a4cbd2d,c253cb678b5c3b8e8c9a13fc97d8e7f5,dvds_blu_ray,4,positive,praise,Product arrived on time as expected.
32217e3c8e67ac32a129b0fac98d0b13,b2fea8ff370123b5e89bfb2a213123e3,market_place,4,positive,praise,"Perfect product, customer is very satisfied with purchase."
32217e3c8e67ac32a129b0fac98d0b13,b2fea8ff370123b5e89bfb2a213123e3,market_place,4,positive,product_quality,"Perfect product, customer is very satisfied with purchase."
0a3786d1dc9e85d2defff87ca323e1f0,9b3aaef8e7908ab350a9de73399ca846,small_appliances,4,positive,delivery,"Fast delivery, reliable seller, satisfied customer who recommends."
0a3786d1dc9e85d2defff87ca323e1f0,9b3aaef8e7908ab350a9de73399ca846,small_appliances,4,positive,praise,"Fast delivery, reliable seller, satisfied customer who recommends."
a91c4b101a3cbc014f12eb0bb8259c9d,9436cfaa861428f70a41ac0a7e91d752,food_drink,5,positive,praise,Great product delivered ahead of schedule.
a91c4b101a3cbc014f12eb0bb8259c9d,9436cfaa861428f70a41ac0a7e91d752,food_drink,5,positive,delivery,Great product delivered ahead of schedule.
c4bed0d08eb15a6f99aec7d90a91935b,ba38b1323c46414512597408e6ec5b9b,construction_tools_lights,5,positive,delivery,Product arrived correctly as expected.
c4bed0d08eb15a6f99aec7d90a91935b,ba38b1323c46414512597408e6ec5b9b,construction_tools_lights,5,positive,praise,Product arrived correctly as expected.
de5e61a99cef63252fab2bb66464c0f9,312c7fd8a2420002c53fee13e15c8111,audio,5,positive,delivery,Product received earlier than the established deadline.
de5e61a99cef63252fab2bb66464c0f9,312c7fd8a2420002c53fee13e15c8111,audio,5,positive,praise,Product received earlier than the established deadline.
21a3833592e9614e00f6c2fcee3c97fc,b712b4e550ff93a128404e9362d7958b,food,5,positive,product_quality,Customer very satisfied with organic apple vinegar quality and purchase.
21a3833592e9614e00f6c2fcee3c97fc,b712b4e550ff93a128404e9362d7958b,food,5,positive,praise,Customer very satisfied with organic apple vinegar quality and purchase.
a587aeb96218296b7e425bf2c084c295,7fd5523638d14a53e83d0a9557082002,christmas_supplies,5,positive,praise,Excellent product. Customer very satisfied and grateful.
a587aeb96218296b7e425bf2c084c295,7fd5523638d14a53e83d0a9557082002,christmas_supplies,5,positive,product_quality,Excellent product. Customer very satisfied and grateful.
c05a4d6e4047606435d269ddbb75b86d,35bb1b3031083af8db2b6b4f25ada550,home_appliances_2,5,positive,delivery,Fast delivery despite postal service concerns; arrived in under one week.
c05a4d6e4047606435d269ddbb75b86d,35bb1b3031083af8db2b6b4f25ada550,home_appliances_2,5,positive,praise,Fast delivery despite postal service concerns; arrived in under one week.
de63cc66f2738dbc83ab048002574ce0,9da1e2d6e6aa860458615758682c1357,costruction_tools_tools,5,positive,delivery,"Excellent store, product delivered on time, 100% reliable."
de63cc66f2738dbc83ab048002574ce0,9da1e2d6e6aa860458615758682c1357,costruction_tools_tools,5,positive,praise,"Excellent store, product delivered on time, 100% reliable."
369c19f8a738d263852a7b500bcfba59,f175d67589e059cbbda956f10f0702e6,furniture_bedroom,5,positive,product_quality,"High quality product, early delivery, attentive seller. Very satisfied."
369c19f8a738d263852a7b500bcfba59,f175d67589e059cbbda956f10f0702e6,furniture_bedroom,5,positive,delivery,"High quality product, early delivery, attentive seller. Very satisfied."
369c19f8a738d263852a7b500bcfba59,f175d67589e059cbbda956f10f0702e6,furniture_bedroom,5,positive,customer_service,"High quality product, early delivery, attentive seller. Very satisfied."
369c19f8a738d263852a7b500bcfba59,f175d67589e059cbbda956f10f0702e6,furniture_bedroom,5,positive,praise,"High quality product, early delivery, attentive seller. Very satisfied."
a72e52781f8d3093f1e4320ea069fa7e,48a1c733458a579cd85f95918057dc82,fixed_telephony,5,positive,product_quality,"Excellent product quality, effectively protects smartphone as intended."
a72e52781f8d3093f1e4320ea069fa7e,48a1c733458a579cd85f95918057dc82,fixed_telephony,5,positive,praise,"Excellent product quality, effectively protects smartphone as intended."
63db05221b73fc3d853cc3020457a0b0,d7d7c211bef169faf83515ce6e8294ea,small_appliances,5,positive,damaged,Arrived damaged but seller responsively replaced it. Highly recommended.
63db05221b73fc3d853cc3020457a0b0,d7d7c211bef169faf83515ce6e8294ea,small_appliances,5,positive,customer_service,Arrived damaged but seller responsively replaced it. Highly recommended.
63db05221b73fc3d853cc3020457a0b0,d7d7c211bef169faf83515ce6e8294ea,small_appliances,5,positive,praise,Arrived damaged but seller responsively replaced it. Highly recommended.
e7d8cc1a51f1b85d556465fcb6bf98ef,e37feadc571ee63dee76cb4421db723b,food,5,positive,praise,"Very good product, customer recommends it."
6c384afa669f4543f4c7f0eb9429e88b,fe6579729423e95a06cb0fc5664185f1,books_general_interest,5,positive,praise,Customer loved the beautiful Bible with easy-to-understand text.
6c384afa669f4543f4c7f0eb9429e88b,fe6579729423e95a06cb0fc5664185f1,books_general_interest,5,positive,product_quality,Customer loved the beautiful Bible with easy-to-understand text.
7f66923980e20f3430d2a91130bfbd8e,06c28b87569a91a7c96e7f62e828827b,furniture_bedroom,5,positive,delivery,"Excellent delivery speed, received within 3 days of invoice."
7f66923980e20f3430d2a91130bfbd8e,06c28b87569a91a7c96e7f62e828827b,furniture_bedroom,5,positive,praise,"Excellent delivery speed, received within 3 days of invoice."
1f68f1743e1fe7c64f91085bd023fd48,19b0850bcc97d9186957e4dd2c36ac40,food,5,positive,delivery,"Arrived before the established deadline, very good product."
1f68f1743e1fe7c64f91085bd023fd48,19b0850bcc97d9186957e4dd2c36ac40,food,5,positive,praise,"Arrived before the established deadline, very good product."
1183ae1d463e8d62b9ca693c25b2df39,83ed7c4e0711f817afe5a101582b8a6e,home_appliances_2,5,positive,delivery,Store delivered on time with good communication throughout purchase process.
1183ae1d463e8d62b9ca693c25b2df39,83ed7c4e0711f817afe5a101582b8a6e,home_appliances_2,5,positive,customer_service,Store delivered on time with good communication throughout purchase process.
1183ae1d463e8d62b9ca693c25b2df39,83ed7c4e0711f817afe5a101582b8a6e,home_appliances_2,5,positive,praise,Store delivered on time with good communication throughout purchase process.
230ab15de40b18db2e2e61132acab1b3,2be55396cc21a15c826362a670a8a844,furniture_mattress_and_upholstery,5,positive,product_quality,Excellent mattress exceeded expectations with fast delivery.
230ab15de40b18db2e2e61132acab1b3,2be55396cc21a15c826362a670a8a844,furniture_mattress_and_upholstery,5,positive,delivery,Excellent mattress exceeded expectations with fast delivery.
230ab15de40b18db2e2e61132acab1b3,2be55396cc21a15c826362a670a8a844,furniture_mattress_and_upholstery,5,positive,praise,Excellent mattress exceeded expectations with fast delivery.
f69b64b5eb73616c13d500caec8735da,8681c22dbe2b9bc1d6a1c524d4ee4c4e,construction_tools_safety,5,positive,praise,"Very satisfied customer, happy with purchase and transaction."
e3667f4ac92a9eef76efb807859e8d2f,ef9f995bbc827989f4c21bb6fcf93f77,home_confort,5,positive,praise,Customer very satisfied with purchase and recommends the store.
fe5eb098ea93a5d102113c6a72df973c,058af2b14bd6831bf3350cc96b0f4822,home_construction,5,positive,praise,Recommends both the product and the seller.
7570f515fad0de69e680019be3b8c8ed,999dc37323684cefef388a9b58436118,industry_commerce_and_business,5,positive,delivery,Perfect clothing rack arrived early. Satisfied with product and seller. Highly recommended.
7570f515fad0de69e680019be3b8c8ed,999dc37323684cefef388a9b58436118,industry_commerce_and_business,5,positive,product_quality,Perfect clothing rack arrived early. Satisfied with product and seller. Highly recommended.
7570f515fad0de69e680019be3b8c8ed,999dc37323684cefef388a9b58436118,industry_commerce_and_business,5,positive,praise,Perfect clothing rack arrived early. Satisfied with product and seller. Highly recommended.
7570f515fad0de69e680019be3b8c8ed,999dc37323684cefef388a9b58436118,industry_commerce_and_business,5,positive,customer_service,Perfect clothing rack arrived early. Satisfied with product and seller. Highly recommended.
1416283e258fc5cd87d9d326148cad5e,99496f27b38d83724e8dea944a320b44,arts_and_craftmanship,5,positive,delivery,"Very fast delivery, perfect product received."
1416283e258fc5cd87d9d326148cad5e,99496f27b38d83724e8dea944a320b44,arts_and_craftmanship,5,positive,praise,"Very fast delivery, perfect product received."
762ee1eaab71913a18a34fd2738f9d18,2e2cbb3249517eed43f1192508daa71a,small_appliances,5,positive,delivery,"Product arrived early, met expectations. Highly recommended by satisfied customer."
762ee1eaab71913a18a34fd2738f9d18,2e2cbb3249517eed43f1192508daa71a,small_appliances,5,positive,praise,"Product arrived early, met expectations. Highly recommended by satisfied customer."
e1ca6bd2fdfcec3c1e4f4e627126a8fc,531752ff49fa411d865ecde8cce5c7ee,food,5,positive,customer_service,Excellent customer service and reliable on-time delivery.
e1ca6bd2fdfcec3c1e4f4e627126a8fc,531752ff49fa411d865ecde8cce5c7ee,food,5,positive,delivery,Excellent customer service and reliable on-time delivery.
e1ca6bd2fdfcec3c1e4f4e627126a8fc,531752ff49fa411d865ecde8cce5c7ee,food,5,positive,praise,Excellent customer service and reliable on-time delivery.
cf94ddc7f9b983291bb12c533303507f,33a7b8ae888999afb219263e9a36fb77,small_appliances_home_oven_and_coffee,5,positive,praise,Excellent product delivered on time as promised.
cf94ddc7f9b983291bb12c533303507f,33a7b8ae888999afb219263e9a36fb77,small_appliances_home_oven_and_coffee,5,positive,delivery,Excellent product delivered on time as promised.
f70e926d7e32dbb04460da13ea9d1223,cbbfd069a2876e5db34ae76d6d796c92,food_drink,5,positive,delivery,Excellent purchase arrived quickly despite poor postal service.
f70e926d7e32dbb04460da13ea9d1223,cbbfd069a2876e5db34ae76d6d796c92,food_drink,5,positive,praise,Excellent purchase arrived quickly despite poor postal service.
dbf61f65da82162c4c1bccc64163fa08,2c04042e578878f9e172a2916e039ab1,small_appliances,5,positive,product_quality,"Product works perfectly, lightweight, easy to use with convenient storage features."
dbf61f65da82162c4c1bccc64163fa08,2c04042e578878f9e172a2916e039ab1,small_appliances,5,positive,praise,"Product works perfectly, lightweight, easy to use with convenient storage features."
21dfbee68a7149226a3bc04699ce8b07,e0162395d367ee9b019d565333294e14,books_general_interest,5,positive,product_quality,Product arrived in perfect condition.
21dfbee68a7149226a3bc04699ce8b07,e0162395d367ee9b019d565333294e14,books_general_interest,5,positive,praise,Product arrived in perfect condition.
a423385375bad6859c8ad9b50492a0ec,d68d5c93a1000f0278b511ffa6aeaa50,books_technical,5,positive,delivery,Arrived on time with excellent packaging. Very satisfied.
a423385375bad6859c8ad9b50492a0ec,d68d5c93a1000f0278b511ffa6aeaa50,books_technical,5,positive,praise,Arrived on time with excellent packaging. Very satisfied.
74e11f9085fc5422b4a007af5b518ea7,4912377c02eb84d181d53e98e010124e,home_construction,5,positive,praise,Customer recommends this site with a positive endorsement.
3916b65b44b8a957e2b26ad68e4e6ab0,0bda8164c1a12b6a388ebec8559ee287,furniture_bedroom,5,positive,delivery,"Well-packaged, beautiful product exceeded expectations, delivered faster than promised."
3916b65b44b8a957e2b26ad68e4e6ab0,0bda8164c1a12b6a388ebec8559ee287,furniture_bedroom,5,positive,product_quality,"Well-packaged, beautiful product exceeded expectations, delivered faster than promised."
3916b65b44b8a957e2b26ad68e4e6ab0,0bda8164c1a12b6a388ebec8559ee287,furniture_bedroom,5,positive,praise,"Well-packaged, beautiful product exceeded expectations, delivered faster than promised."
371579771219f6db2d830d50805977bb,83c1379a015df1e13d02aae0204711ab,home_appliances_2,5,positive,delivery,Item delivered ahead of schedule.
371579771219f6db2d830d50805977bb,83c1379a015df1e13d02aae0204711ab,home_appliances_2,5,positive,praise,Item delivered ahead of schedule.
6e97144ebee3b024e01a2a8662c031f2,3dfed5df223cdf779934a6ee871638b8,home_appliances_2,5,negative,delivery,Fast delivery but received wrong item that customer needed.
6e97144ebee3b024e01a2a8662c031f2,3dfed5df223cdf779934a6ee871638b8,home_appliances_2,5,negative,wrong_or_missing_item,Fast delivery but received wrong item that customer needed.
a3846fd706f469e868ac03502eac301d,7692d9058f8ce2c30f96713424aa3b12,books_general_interest,5,positive,praise,"First purchase went perfectly, everything arrived as expected."
31c1ec6d496a013a4c6b76ef6b39c488,fd6508408ae641784eec9008b9c351d1,food,5,positive,praise,Excellent. Received the correct product as expected.
